cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,poco_signif,unita_misura,fonte
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Italia,italia,2024,37.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2006,18.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2007,19.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2008,18.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2009,19.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2010,21.8,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2011,23.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2012,24.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2013,24.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2014,24.7,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2015,24.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2016,25.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2017,27.4,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2018,31.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2019,31.9,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2020,32.5,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2021,35.2,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2022,38.3,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2023,40.6,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST020,Bambini di 0-2 anni iscritti al nido,Totale,Nord-est,ripartizione,2024,39.1,FALSE,Valori percentuali,Istat - Indagine multiscopo sugli aspetti della vita quotidiana
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2012,10.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2013,11.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2014,11.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2015,11.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2016,11.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2017,11.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2018,11.5,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2019,12.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2020,12.5,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2021,13.6,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Emilia-Romagna,regione,2022,13.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2012,10.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2013,10.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2014,11.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2015,10.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2016,11.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2017,11.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2018,12.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2019,12.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2020,13.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2021,14.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Italia,italia,2022,14.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2012,9.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2013,10.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2014,10.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2015,9.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2016,10.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2017,10.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2018,10.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2019,10.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2020,11.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2021,11.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Femmine,Nord-est,ripartizione,2022,12.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2012,17.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2013,18.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2014,18.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2015,17.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2016,19.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2017,19.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2018,19.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2019,20.9,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2020,20.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2021,21.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Emilia-Romagna,regione,2022,21.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2012,15.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2013,15.6,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2014,16.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2015,15.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2016,16.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2017,17.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2018,18,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2019,19.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2020,19.6,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2021,21,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Italia,italia,2022,21,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2012,17.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2013,17.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2014,17.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2015,17.3,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2016,19.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2017,18.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2018,19.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2019,20.1,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2020,20.4,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2021,21.2,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Maschi,Nord-est,ripartizione,2022,20.8,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Totale,Emilia-Romagna,regione,2012,14,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
02IST021,Persone che conseguono un titolo terziario STEM nell'anno,Totale,Emilia-Romagna,regione,2013,14.7,FALSE,Per 1.000 residenti di 20-29 anni,Istat - Elaborazione su dati Ministero dell'Università e della Ricerca
